timestamp,value,metric_name,component_id,component_path,host,instance,job,status_code
2025-06-25 14:33:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:34:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:35:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:36:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:37:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:38:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:39:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:40:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:41:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:42:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:43:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:44:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:45:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:46:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:47:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:48:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:49:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:50:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:51:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:52:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:53:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:54:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:55:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:56:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:57:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:58:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 14:59:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:00:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:01:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:02:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:03:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:04:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:05:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:06:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:38:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:39:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:40:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:41:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:42:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:55:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:56:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:57:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:58:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 15:59:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:02:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:03:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:04:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:05:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:06:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:35:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:36:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:37:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:38:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:39:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:40:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:41:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:42:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:43:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:44:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:45:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:46:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:47:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:48:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:49:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:50:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:51:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:52:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:53:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:54:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:55:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:56:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:57:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:58:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 16:59:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:00:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:01:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:02:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:03:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:04:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:05:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:06:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:07:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:08:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:09:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:10:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:11:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:12:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:13:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:14:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:15:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:16:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:17:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:18:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:19:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:20:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:21:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:22:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:23:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:24:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:25:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:26:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:27:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:28:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:29:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:30:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:31:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:32:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:33:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:34:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:35:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:36:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:37:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:38:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:39:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:40:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:41:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:42:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:43:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:44:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:45:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:46:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:47:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:48:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:49:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:50:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:51:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:52:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:53:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:54:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:55:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:56:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:57:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:58:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 17:59:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:00:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:01:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:02:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:03:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:04:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:05:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:06:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:07:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:08:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:09:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:10:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:11:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:12:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:13:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:14:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:15:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:16:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:17:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:18:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:19:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:20:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:21:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:22:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:23:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:24:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:25:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:26:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:27:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:28:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:29:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:30:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:31:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:32:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:33:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:34:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:35:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:36:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:37:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:38:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:39:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:40:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:41:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:42:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:43:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:44:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:45:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:46:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:47:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:48:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:49:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:50:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:51:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:52:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:53:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:54:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:55:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:56:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:57:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:58:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 18:59:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
2025-06-25 19:00:54,2,loki_write_request_duration_seconds_count,loki.write.default,/,loki:3100,alloy:8080,alloy-metrics,-1
