timestamp,value,metric_name,instance,job,lease,lease_holder,namespace,owner_kind,owner_name
2025-07-05 07:26:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:27:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:28:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:29:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:30:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:31:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:32:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:33:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:34:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:35:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:36:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:37:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:38:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:39:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:40:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:41:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:42:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:43:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,kube-scheduler,desktop-control-plane_b9888ad8-569f-4167-99af-9b772837ef83,kube-system,,
2025-07-05 07:18:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:19:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:20:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:21:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:22:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:23:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:24:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:25:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:26:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:27:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:28:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:29:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:30:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:31:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:32:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:33:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:34:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:35:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:36:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:37:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:38:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:39:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:40:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:41:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:42:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:43:06,1,kube_lease_owner,10.244.2.7:8080,prometheus.scrape.annotated_pods,operator.keda.sh,keda-operator-54ffcbbfd6-czk4f_f8daa999-911e-456d-9ee9-0150fa72d3b4,nimbusguard,,
2025-07-05 07:18:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:19:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:20:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:21:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:22:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:23:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:24:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:25:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:26:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:27:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:28:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:29:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:30:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:31:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:32:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:33:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:34:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:35:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:36:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:37:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:38:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:39:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:40:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:41:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:42:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:43:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,apiserver-vpqqjsh2llykgcqohqziw5r7bq,apiserver-vpqqjsh2llykgcqohqziw5r7bq_7c8d0a48-b2e1-470a-868a-ee6750a52bd3,kube-system,,
2025-07-05 07:18:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:19:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:20:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:21:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:22:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:23:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:24:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:25:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:26:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:27:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:28:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:29:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:30:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:31:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:32:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:33:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:34:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:35:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:36:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:37:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:38:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:39:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:40:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:41:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:42:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:43:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-control-plane,desktop-control-plane,kube-node-lease,Node,desktop-control-plane
2025-07-05 07:18:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:19:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:20:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:21:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:22:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:23:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:24:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:25:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:26:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:27:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:28:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:29:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:30:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:31:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:32:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:33:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:34:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:35:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:36:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:37:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:38:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:39:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:40:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:41:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
2025-07-05 07:42:06,1,kube_lease_owner,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,desktop-worker,desktop-worker,kube-node-lease,Node,desktop-worker
