timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-05 07:28:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:29:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:30:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:31:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:32:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:33:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:34:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:35:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:36:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:37:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:38:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:39:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:40:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:41:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:42:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:43:06,0.25,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:18:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:19:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:20:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:21:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:22:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:23:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:24:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:25:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:26:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:27:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:28:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:29:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:30:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:31:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:32:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:33:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:34:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:35:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:36:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:37:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:38:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:39:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:40:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:41:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:42:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:43:06,536870912.0,kube_pod_container_resource_requests,adapter,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:18:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:19:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:20:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:21:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:22:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:23:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:24:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:25:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:26:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:27:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:28:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:29:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:30:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:31:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:32:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:33:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:34:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:35:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:36:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:37:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:38:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:39:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:40:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:41:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:42:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:43:06,0.25,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,cpu,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,core
2025-07-05 07:18:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:19:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:20:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:21:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:22:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:23:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:24:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:25:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:26:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:27:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:28:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:29:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:30:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:31:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:32:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:33:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:34:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:35:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:36:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:37:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:38:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
2025-07-05 07:39:06,536870912.0,kube_pod_container_resource_requests,adapter,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,dqn-adapter-6b96c877b8-k5whw,memory,c9f2e28a-3fea-4235-9deb-3aa9b6c60055,byte
