timestamp,value,metric_name,device,fstype,instance,job,mountpoint
2025-07-12 05:36:28,15218654,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:37:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:38:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:39:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:40:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:41:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:42:28,15218802,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:43:28,15218826,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:44:28,15218747,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:45:28,15218708,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:46:28,15218644,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:47:28,15218674,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:48:28,15218762,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:49:28,15218695,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:50:28,15218676,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:51:28,15218496,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:52:28,15218429,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:53:28,15218437,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:54:28,15218460,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:55:28,15218470,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:56:28,15218577,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:57:28,15218550,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:58:28,15218454,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:59:28,15218414,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:00:28,15218604,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:01:28,15218579,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:02:28,15218674,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:03:28,15218649,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:04:28,15218651,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:05:28,15218655,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:06:28,15218754,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:07:28,15218840,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:08:28,15218838,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:09:28,15218834,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:10:28,15218850,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:11:28,15218842,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:12:28,15218831,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:13:28,15218823,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.3:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:29:28,15251221,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:30:28,15233568,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:31:28,15222718,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:32:28,15219165,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:33:28,15218959,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:34:28,15218795,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:35:28,15218680,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:36:28,15218654,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:37:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:38:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:39:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:40:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:41:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:42:28,15218802,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:43:28,15218826,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:44:28,15218747,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:45:28,15218708,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:46:28,15218644,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:47:28,15218674,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:48:28,15218762,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:49:28,15218695,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:50:28,15218676,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:51:28,15218496,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:52:28,15218429,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:53:28,15218437,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:54:28,15218460,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:55:28,15218470,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:56:28,15218577,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:57:28,15218550,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:58:28,15218454,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:59:28,15218414,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:00:28,15218604,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:01:28,15218579,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:02:28,15218674,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:03:28,15218649,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:04:28,15218651,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:05:28,15218655,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:06:28,15218754,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:07:28,15218840,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:08:28,15218838,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:09:28,15218834,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:10:28,15218850,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:11:28,15218842,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:12:28,15218831,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 06:13:28,15218823,node_filesystem_files_free,/dev/vda1,ext4,172.18.0.4:9100,prometheus.scrape.annotated_pods,/var
2025-07-12 05:30:28,15233568,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:31:28,15222718,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:32:28,15219165,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:33:28,15218959,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:34:28,15218795,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:35:28,15218680,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:36:28,15218654,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:37:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:38:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:39:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:40:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:41:28,15218672,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:42:28,15218802,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:43:28,15218826,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:44:28,15218747,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:45:28,15218708,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:46:28,15218644,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:47:28,15218674,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:48:28,15218762,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:49:28,15218695,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:50:28,15218676,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:51:28,15218496,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:52:28,15218429,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:53:28,15218437,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:54:28,15218460,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:55:28,15218470,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:56:28,15218577,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:57:28,15218550,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:58:28,15218454,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:59:28,15218414,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:00:28,15218604,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:01:28,15218579,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:02:28,15218674,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:03:28,15218649,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:04:28,15218653,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:05:28,15218655,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:06:28,15218754,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:07:28,15218840,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:08:28,15218838,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:09:28,15218834,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:10:28,15218850,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:11:28,15218842,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:12:28,15218831,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 06:13:28,15218823,node_filesystem_files_free,/dev/vda1,ext4,node-exporter.nimbusguard.svc:9100,prometheus.scrape.node_exporter,/var
2025-07-12 05:30:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:31:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:32:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:33:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:34:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:35:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:36:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:37:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:38:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:39:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:40:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:41:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:42:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
2025-07-12 05:43:28,0,node_filesystem_files_free,ramfs,ramfs,172.18.0.2:9100,prometheus.scrape.annotated_pods,/run/credentials/systemd-sysctl.service
